Site,Treatment,Date,Time_point,Species,Individual_nos,Trait_name,Trait_value,is_outlier
Hazelrigg,CONT,21/05/2025,T1,AO,10,LMA,4.385026737967915,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,EWT,0.0036363636363636355,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LMA,5.36,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LDMC,0.3190476190476191,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LWC,0.680952380952381,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,EWT,0.01144,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LMA,6.124999999999999,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LDMC,0.3161290322580645,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,LWC,0.6838709677419356,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,10,EWT,0.013250000000000001,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LMA,5.190476190476191,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LDMC,0.36333333333333334,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LWC,0.6366666666666667,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,EWT,0.009095238095238095,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LDMC,0.3933333333333333,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LWC,0.6066666666666668,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,EWT,0.012816901408450708,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LMA,5.166666666666667,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LDMC,0.3263157894736842,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,LWC,0.6736842105263158,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,11,EWT,0.010666666666666668,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LMA,5.253807106598985,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LDMC,0.3338709677419355,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LWC,0.6661290322580645,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,EWT,0.010482233502538072,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LMA,4.207119741100325,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LDMC,0.33333333333333337,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LWC,0.6666666666666666,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,EWT,0.008414239482200648,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LMA,4.630136986301371,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LDMC,0.31886792452830187,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,LWC,0.6811320754716982,FALSE
Hazelrigg,CONT,21/05/2025,T1,AO,12,EWT,0.009890410958904113,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LMA,4.393530997304582,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LDMC,0.3468085106382979,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LWC,0.6531914893617021,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,EWT,0.008274932614555256,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LMA,4.076433121019108,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LDMC,0.3368421052631579,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LWC,0.6631578947368421,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,EWT,0.00802547770700637,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LMA,3.6585365853658534,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LDMC,0.33333333333333326,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,LWC,0.6666666666666667,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,1,EWT,0.0073170731707317095,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LMA,5.4106280193236715,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LDMC,0.3862068965517242,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LWC,0.6137931034482759,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,EWT,0.008599033816425121,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LMA,4.4702842377261,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LDMC,0.2982758620689656,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LWC,0.7017241379310344,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,EWT,0.010516795865633076,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LMA,4.2934782608695645,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LDMC,0.316,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,LWC,0.684,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,2,EWT,0.009293478260869568,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LMA,4.453781512605041,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LDMC,0.40769230769230763,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LWC,0.5923076923076924,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,EWT,0.006470588235294118,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LMA,5.113636363636363,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LDMC,0.391304347826087,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LWC,0.6086956521739131,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,EWT,0.007954545454545455,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LMA,5,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LDMC,0.28837209302325584,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,LWC,0.7116279069767443,FALSE
Hazelrigg,NPK_DIST,19/06/2025,T2,AO,3,EWT,0.012338709677419357,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LMA,3.5672514619883047,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LDMC,0.26521739130434785,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LWC,0.7347826086956522,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,EWT,0.009883040935672513,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LMA,5.043478260869565,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LDMC,0.3866666666666667,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LWC,0.6133333333333333,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,EWT,0.007999999999999998,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LMA,6.541666666666667,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LDMC,0.4243243243243243,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,LWC,0.5756756756756757,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,4,EWT,0.008875000000000001,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LMA,5.073170731707318,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LDMC,0.3151515151515152,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LWC,0.6848484848484849,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,EWT,0.01102439024390244,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LMA,5.682819383259912,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LDMC,0.34864864864864864,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LWC,0.6513513513513514,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,EWT,0.010616740088105727,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LMA,5.167597765363129,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LDMC,0.28906250000000006,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,LWC,0.7109375,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,5,EWT,0.01270949720670391,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LMA,4.3939393939393945,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LDMC,0.36250000000000004,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LWC,0.6375,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,EWT,0.007727272727272727,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LMA,4.367088607594936,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LDMC,0.45999999999999996,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LWC,0.5400000000000001,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,EWT,0.005126582278481012,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LMA,4.395604395604395,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LDMC,0.5,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,LWC,0.5,FALSE
Hazelrigg,DIST,19/06/2025,T2,AO,6,EWT,0.004395604395604396,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LMA,4.022988505747127,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LDMC,0.2545454545454545,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LWC,0.7454545454545455,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,EWT,0.0117816091954023,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LMA,3.9115646258503403,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LDMC,0.26136363636363635,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LWC,0.7386363636363636,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,EWT,0.011054421768707483,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LMA,3.6769759450171824,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LDMC,0.334375,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,LWC,0.665625,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,7,EWT,0.007319587628865981,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LMA,5.12,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LDMC,0.2782608695652174,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LWC,0.7217391304347827,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,EWT,0.013280000000000002,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LMA,3.771929824561403,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LDMC,0.2529411764705882,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LWC,0.7470588235294118,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,EWT,0.011140350877192983,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LMA,4.444444444444444,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LDMC,0.37142857142857144,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,LWC,0.6285714285714287,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,8,EWT,0.007521367521367522,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LMA,3.930817610062893,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LDMC,0.2976190476190476,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LWC,0.7023809523809523,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,EWT,0.009276729559748429,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LMA,3.9667458432304037,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LDMC,0.2693548387096774,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LWC,0.7306451612903225,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,EWT,0.010760095011876485,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LMA,4.243902439024391,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LDMC,0.3052631578947369,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,LWC,0.6947368421052631,FALSE
Hazelrigg,NPK,19/06/2025,T2,AO,9,EWT,0.009658536585365854,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LMA,4.662921348314607,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LDMC,0.3074074074074074,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LWC,0.6925925925925926,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,EWT,0.010505617977528092,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LMA,4.816753926701572,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LDMC,0.3066666666666667,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LWC,0.6933333333333332,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,EWT,0.010890052356020944,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LMA,5.5978260869565215,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LDMC,0.41200000000000003,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,LWC,0.588,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,10,EWT,0.00798913043478261,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LMA,4.789029535864978,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LDMC,0.310958904109589,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LWC,0.689041095890411,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,EWT,0.010611814345991564,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LMA,4.420289855072464,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LDMC,0.3128205128205129,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LWC,0.6871794871794871,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,EWT,0.00971014492753623,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LMA,5.5636363636363635,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LDMC,0.36428571428571427,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,LWC,0.6357142857142858,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,11,EWT,0.00970909090909091,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LMA,5.245098039215685,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LDMC,0.39629629629629626,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LWC,0.6037037037037037,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,EWT,0.007990196078431374,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LMA,4.163424124513619,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LDMC,0.31470588235294117,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LWC,0.6852941176470588,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,EWT,0.009066147859922182,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LMA,4.885714285714286,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LDMC,0.38863636363636367,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,LWC,0.6113636363636363,FALSE
Hazelrigg,CONT,19/06/2025,T2,AO,12,EWT,0.007685714285714285,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LMA,2.759856630824373,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LDMC,0.20810810810810812,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LWC,0.7918918918918919,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,EWT,0.010501792114695341,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LMA,2.4539877300613497,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LDMC,0.18604651162790697,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LWC,0.813953488372093,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,EWT,0.010736196319018405,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LMA,3.4415584415584415,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LDMC,0.212,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,LWC,0.7879999999999999,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,1,EWT,0.012792207792207794,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LMA,4.915824915824916,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LDMC,0.37435897435897436,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LWC,0.6256410256410256,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,EWT,0.008215488215488216,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LMA,2.6298701298701297,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LDMC,0.3115384615384615,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LWC,0.6884615384615386,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,EWT,0.005811688311688313,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,LMA,1.8,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,2,EWT,0.01505714285714286,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LMA,4.852320675105486,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LDMC,0.26136363636363635,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LWC,0.7386363636363636,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,EWT,0.013713080168776376,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LMA,4.789272030651341,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LDMC,0.2717391304347826,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LWC,0.7282608695652174,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,EWT,0.012835249042145594,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LMA,2.466442953020134,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LDMC,0.2625,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,LWC,0.7374999999999999,FALSE
Hazelrigg,CONT,12/07/2025,T3,AO,3,EWT,0.006929530201342283,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LMA,2.817518248175183,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LDMC,0.27183098591549293,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LWC,0.7281690140845072,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,EWT,0.007547445255474455,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LMA,4.277456647398844,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LDMC,0.3441860465116279,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LWC,0.6558139534883721,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,EWT,0.008150289017341042,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LMA,4.847161572052401,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LDMC,0.37627118644067786,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,LWC,0.6237288135593222,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,4,EWT,0.008034934497816594,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LMA,4.863013698630137,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LDMC,0.44375000000000003,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LWC,0.5562499999999999,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,EWT,0.006095890410958905,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LMA,3.690036900369004,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LDMC,0.35714285714285715,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LWC,0.6428571428571429,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,EWT,0.006642066420664209,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LMA,4.940711462450594,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LDMC,0.45454545454545453,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,LWC,0.5454545454545454,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,5,EWT,0.005928853754940712,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LMA,2.127403846153846,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LDMC,0.22125,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LWC,0.7787499999999999,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,EWT,0.007487980769230769,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LMA,3.1337579617834397,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LDMC,0.29285714285714287,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LWC,0.7071428571428571,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,EWT,0.007566878980891721,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LMA,3.08868501529052,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LDMC,0.40399999999999997,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,LWC,0.596,FALSE
Hazelrigg,DIST,12/07/2025,T3,AO,6,EWT,0.004556574923547402,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LMA,2.0488940628637953,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LDMC,0.23783783783783782,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LWC,0.7621621621621621,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,EWT,0.006565774155995345,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LMA,1.9947735191637628,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LDMC,0.25164835164835164,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LWC,0.7483516483516482,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,EWT,0.005932055749128919,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,7,LMA,2.5806451612903225,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LMA,1.8531889290012031,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LDMC,0.2369230769230769,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LWC,0.7630769230769231,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,EWT,0.005968712394705176,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LMA,3.1953352769679304,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LDMC,0.2673170731707317,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LWC,0.7326829268292683,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,EWT,0.00875801749271137,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LMA,2.828054298642534,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LDMC,0.26408450704225345,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,LWC,0.7359154929577465,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,8,EWT,0.00788084464555053,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LMA,2.6493506493506493,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LDMC,0.30000000000000004,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LWC,0.7,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,EWT,0.006181818181818182,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LMA,1.6793893129770994,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LDMC,0.23783783783783785,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LWC,0.7621621621621621,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,EWT,0.005381679389312975,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LMA,2.8844221105527637,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LDMC,0.270754716981132,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,LWC,0.7292452830188679,FALSE
Hazelrigg,NPK_DIST,12/07/2025,T3,AO,9,EWT,0.007768844221105529,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LMA,2.3870967741935485,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LDMC,0.19473684210526318,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LWC,0.8052631578947369,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,EWT,0.009870967741935483,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LMA,3.679245283018868,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LDMC,0.33620689655172414,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LWC,0.6637931034482759,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,EWT,0.007264150943396229,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LMA,3.382978723404255,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LDMC,0.3117647058823529,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,LWC,0.6882352941176472,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,10,EWT,0.00746808510638298,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LMA,2.044642857142857,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LDMC,0.1991304347826087,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LWC,0.8008695652173913,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,EWT,0.008223214285714287,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LMA,3.222748815165877,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LDMC,0.29565217391304355,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LWC,0.7043478260869563,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,EWT,0.007677725118483412,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LMA,2.217898832684825,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LDMC,0.19655172413793107,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,LWC,0.803448275862069,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,11,EWT,0.00906614785992218,FALSE
Hazelrigg,NPK,12/07/2025,T3,AO,12,LMA,3.601532567049808,FALSE
