Site,Treatment,Date,Time_point,Species,Individual_nos,Width_1,Width_2,Height,Number_leaves,Repro_notes,Leaf_nos,Leaf_weight_wet_g ,Leaf_area_cm_2,Method_leaf_app,Spec_number,Spec_date,Spec_filename,Wet_chem_nos,Leaf_weight_dry_g,NOTES_1,NOTES_2,NOTES_3,NOTES_4,Demo_matched,
Hazelrigg,CONT,15/06/2025,T2,RR,10,5,5,55,5,10 X bud; 2 x flower,L2,0.365,12.56,Leaf_scan,96,150625,HR.150625.0096.sig,wet chem done separately,0.0696,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,10,5,5,55,5,10 X bud; 2 x flower,L3,0.424,15.29,Leaf_scan,97,150625,HR.150625.0097.sig,wet chem done separately,0.0784,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,11,6,4,35,6,4 x bud; 4 x flower,L1,0.218,8.31,Leaf_scan,98,150625,HR.150625.0098.sig,wet chem done separately,0.0375,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,11,6,4,35,6,4 x bud; 4 x flower,L2,0.261,9.02,Leaf_scan,99,150625,HR.150625.0099.sig,wet chem done separately,0.0531,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,11,6,4,35,6,4 x bud; 4 x flower,L3,0.349,12.2,Leaf_scan,100,150625,HR.150625.0100.sig,wet chem done separately,0.0641,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,12,3,3,34,4,5 x bud; 2 x flower,L1,0.231,10.55,Leaf_scan,101,150625,HR.150625.0101.sig,wet chem done separately,0.0346,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,12,3,3,34,4,5 x bud; 2 x flower,L2,0.068,2.56,Leaf_scan,102,150625,HR.150625.0102.sig,wet chem done separately,0.0129,1,unsure (of leaf count),,,,
Hazelrigg,CONT,15/06/2025,T2,RR,12,3,3,34,4,5 x bud; 2 x flower,L3,0.237,7.71,Leaf_scan,103,150625,HR.150625.0103.sig,wet chem done separately,0.0419,1,unsure (of leaf count),,,,
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,1,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.493,18,Leaf_scan,115,120725,HR.120725.0115.sig,64,0.1062,3,,,,Block 1 / 02,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,1,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.237,12.19,Leaf_scan,116,120725,HR.120725.0116.sig,64,0.0424,3,,,,Block 1 / 02,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,1,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.193,8.7,Leaf_scan,117,120725,HR.120725.0117.sig,64,0.0362,3,,,,Block 1 / 02,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,2,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.097,4.19,Leaf_scan,118,120725,HR.120725.0118.sig,65,0.0176,3,,,,Block 2 / 04,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,2,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.165,8.32,Leaf_scan,119,120725,HR.120725.0119.sig,65,0.0348,1,,,,Block 2 / 04,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,2,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.174,6.62,Leaf_scan,120,120725,HR.120725.0120.sig,65,0.0439,1,,,,Block 2 / 04,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,3,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.297,10.8,Leaf_scan,121,120725,HR.120725.0121.sig,66,0.0591,3,,,,Block 3 / 02,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,3,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.211,9.4,Leaf_scan,122,120725,HR.120725.0122.sig,66,0.0386,3,,,,Block 3 / 02,no SVC reading
Hazelrigg,NPK_DIST,12/07/2025,T3,RR,3,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.106,5.1,Leaf_scan,123,120725,HR.120725.0123.sig,66,0.0256,3,,,,Block 3 / 02,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,4,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.195,7.8,Leaf_scan,NA,120725,NA,67,0.0363,3,,,,Block 1 / 02,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,4,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.127,5.46,Leaf_scan,NA,120725,NA,67,0.0249,1,,,,Block 1 / 02,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,4,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.1,4.32,Leaf_scan,NA,120725,NA,67,0.0185,3,,,,Block 1 / 02,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,5,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.147,5.98,Leaf_scan,NA,120725,NA,68,0.0297,3,,,,Block 3 / 03,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,5,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.196,8.22,Leaf_scan,NA,120725,NA,68,0.0502,1,,,,Block 3 / 03,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,5,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.108,3.93,Leaf_scan,NA,120725,NA,68,0.0225,3,,,,Block 3 / 03,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,6,See demo data,See demo data,See demo data,See demo data,See demo data,L1,0.106,4.95,Leaf_scan,NA,120725,NA,69,0.0236,3,,,,Block 3 / 01,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,6,See demo data,See demo data,See demo data,See demo data,See demo data,L2,0.112,9.5,Leaf_scan,NA,120725,NA,69,0.0262,3,,,,Block 3 / 01,no SVC reading
Hazelrigg,DIST,12/07/2025,T3,RR,6,See demo data,See demo data,See demo data,See demo data,See demo data,L3,0.133,5.62,Leaf_scan,NA,120725,NA,69,0.0237,3,,,,Block 3 / 01,no SVC reading
Hazelrigg,NPK,12/07/2025,T3,RR,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,NPK,12/07/2025,T3,RR,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no more individuals in plot,NA,NA,NA,NA
Hazelrigg,CONT,12/07/2025,T3,RR,10,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,10,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,10,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,11,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,11,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,11,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,12,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,12,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Hazelrigg,CONT,12/07/2025,T3,RR,12,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled,Not sampled
Wytham,CONT,06/04/2025,T1,PV,1,5,3,3,4,"1 flower stem, elongated, 5 florets",L1,0.111,4.52,Leaf_scan,4,40625,HR.040625.0004.sig,separate wet chem demography collected,0.02,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,1,5,3,3,4,"1 flower stem, elongated, 5 florets",L2,0.089,3.29,Leaf_scan,5,40625,HR.040625.0005.sig,separate wet chem demography collected,0.0171,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,1,5,3,3,4,"1 flower stem, elongated, 5 florets",L3,0.057,2.51,Leaf_scan,6,40625,HR.040625.00 06.sig,separate wet chem demography collected,0.0111,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,1,5,3,3,4,"1 flower stem, elongated, 5 florets",L4,0.07,2.64,Leaf_scan,7,40625,HR.040625.0007.sig,separate wet chem demography collected,0.0144,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L1,0.095,4.32,Leaf_scan,8,40625,HR.040625.0008.sig,separate wet chem demography collected,0.0185,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L2,0.112,4.19,Leaf_scan,9,40625,HR.040625.0009.sig,separate wet chem demography collected,0.0259,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L3,0.092,3.34,Leaf_scan,10,40625,HR.040625.0010.sig,separate wet chem demography collected,0.0196,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L4,0.043,1.89,Leaf_scan,11,40625,HR.040625.0011.sig,separate wet chem demography collected,0.0095,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L5,0.06,3.16,Leaf_scan,12,40625,HR.040625.0012.sig,separate wet chem demography collected,0.0128,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,2,8,5,5,6,"1 flower stem, elongated, 6 florets",L6,0.097,3.61,Leaf_scan,13,40625,HR.040625.0013.sig,separate wet chem demography collected,0.0242,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L1,0.063,3.43,Leaf_scan,14,40625,HR.040625.0014.sig,separate wet chem demography collected,0.0178,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L2,0.034,2.29,Leaf_scan,15,40625,HR.040625.0015.sig,separate wet chem demography collected,0.0136,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L3,0.07,2.52,Leaf_scan,16,40625,HR.040625.0016.sig,separate wet chem demography collected,0.0169,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L4,0.057,2.03,Leaf_scan,17,40625,HR.040625.0017.sig,separate wet chem demography collected,0.0134,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L5,0.083,1.95,Leaf_scan,18,40625,HR.040625.0018.sig,separate wet chem demography collected,0.0203,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L6,0.054,1.34,Leaf_scan,19,40625,HR.040625.0019.sig,separate wet chem demography collected,0.013,Exhaustive sampling of individual,notebook,,,,
Wytham,CONT,06/04/2025,T1,PV,3,6,5,3,7,"1 flower stem, elongated, 6 florets",L7,0.068,2.22,Leaf_scan,20,40625,HR.040625.0020.sig,separate wet chem demography collected,0.0187,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L1,0.084,2.15,Leaf_scan,21,40625,HR.040625.0021.sig,separate wet chem demography collected,-,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L2,0.116,3.36,Leaf_scan,22,40625,HR.040625.0022.sig,separate wet chem demography collected,0.024,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L3,0.142,4.08,Leaf_scan,23,40625,HR.040625.0023.sig,separate wet chem demography collected,0.0313,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L4,0.156,3.99,Leaf_scan,24,40625,HR.040625.0024.sig,separate wet chem demography collected,0.0333,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L5,0.04,3.63,Leaf_scan,25,40625,HR.040625.0025.sig,separate wet chem demography collected,0.0089,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,4,6,4,4,6,"1 flower stem, not elongated, 7 florets",L6,0.078,1.43,Leaf_scan,26,40625,HR.040625.0026.sig,separate wet chem demography collected,-,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,5,5,3,2,5,no flower stem,L1,0.029,1.5,Leaf_scan,29,40625,HR.040625.0029.sig,separate wet chem demography collected,0.0059,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,5,5,3,2,5,no flower stem,L2,0.025,1.23,Leaf_scan,30,40625,HR.040625.0030.sig,separate wet chem demography collected,0.0051,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,5,5,3,2,5,no flower stem,L3,0.042,2.17,Leaf_scan,31,40625,HR.040625.0031.sig,separate wet chem demography collected,0.0091,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,5,5,3,2,5,no flower stem,L4,0.06,1.96,Leaf_scan,32,40625,HR.040625.0032.sig,separate wet chem demography collected,0.0148,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,5,5,3,2,5,no flower stem,L5,0.058,2.55,Leaf_scan,33,40625,HR.040625.0033.sig,separate wet chem demography collected,0.0159,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L1,0.064,2.08,Leaf_scan,34,40625,HR.040625.0034.sig,separate wet chem demography collected,0.0164,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L2,0.053,1.48,Leaf_scan,35,40625,HR.040625.0035.sig,separate wet chem demography collected,0.0106,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L3,0.025,0.93,Leaf_scan,36,40625,HR.040625.0036.sig,separate wet chem demography collected,0.0058,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L4,0.023,1.02,Leaf_scan,37,40625,HR.040625.0037.sig,separate wet chem demography collected,0.0054,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L5,0.024,0.83,Leaf_scan,38,40625,HR.040625.0038.sig,separate wet chem demography collected,0.0052,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L6,0.076,2.54,Leaf_scan,39,40625,HR.040625.0039.sig,separate wet chem demography collected,0.0205,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L7,0.063,3,Leaf_scan,40,40625,HR.040625.0040.sig,separate wet chem demography collected,0.0175,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L8,0.039,1.41,Leaf_scan,41,40625,HR.040625.0041.sig,separate wet chem demography collected,0.0103,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L9,0.075,2.54,Leaf_scan,42,40625,HR.040625.0042.sig,separate wet chem demography collected,0.0189,Exhaustive sampling of individual,notebook,,,,
Wytham,DIST,06/04/2025,T1,PV,6,5,4,2.5,10,"1 flower stem, not elongated, 6 florets",L10,0.046,1.12,Leaf_scan,43,40625,HR.040625.0043.sig,separate wet chem demography collected,0.0116,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L1,0.084,2.46,Leaf_scan,44,40625,HR.040625.0044.sig,separate wet chem demography collected,0.0194,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L2,0.044,1.53,Leaf_scan,45,40625,HR.040625.0045.sig,separate wet chem demography collected,0.0088,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L3,0.115,3.14,Leaf_scan,46,40625,HR.040625.0046.sig,separate wet chem demography collected,0.0235,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L4,0.076,2.56,Leaf_scan,47,40625,HR.040625.0047.sig,separate wet chem demography collected,0.0151,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L5,0.0086,2.35,Leaf_scan,48,40625,HR.040625.0048.sig,separate wet chem demography collected,0.0163,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,7,6,3,2.5,6,"1 flower stem, not elongated, 5 florets",L6,0.11,3.89,Leaf_scan,49,40625,HR.040625.0049.sig,separate wet chem demography collected,0.0264,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,8,6,4,3,5,"1 flower stem, not elongated, 6 florets",L1,0.051,1.18,Leaf_scan,50,40625,HR.040625.0050.sig,separate wet chem demography collected,0.0091,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,8,6,4,3,5,"1 flower stem, not elongated, 6 florets",L2,0.099,2.72,Leaf_scan,51,40625,HR.040625.0051.sig,separate wet chem demography collected,0.0171,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,8,6,4,3,5,"1 flower stem, not elongated, 6 florets",L3,0.129,3.45,Leaf_scan,52,40625,HR.040625.0052.sig,separate wet chem demography collected,0.0249,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,8,6,4,3,5,"1 flower stem, not elongated, 6 florets",L4,0.067,1.96,Leaf_scan,53,40625,HR.040625.0053.sig,separate wet chem demography collected,0.0237,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,8,6,4,3,5,"1 flower stem, not elongated, 6 florets",L5,0.124,3.5,Leaf_scan,54,40625,HR.040625.0054.sig,separate wet chem demography collected,0.0134,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L1,0.142,5.42,Leaf_scan,55,40625,HR.040625.0055.sig,separate wet chem demography collected,0.0348,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L2,0.097,3.09,Leaf_scan,56,40625,HR.040625.0056.sig,separate wet chem demography collected,0.0211,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L3,0.029,1.87,Leaf_scan,57,40625,HR.040625.0057.sig,separate wet chem demography collected,0.0071,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L4,0.047,1.52,Leaf_scan,58,40625,HR.040625.0058.sig,separate wet chem demography collected,0.0088,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L5,0.103,3.14,Leaf_scan,59,40625,HR.040625.0059.sig,separate wet chem demography collected,0.0253,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L6,0.068,2.35,Leaf_scan,60,40625,HR.040625.0060.sig,separate wet chem demography collected,0.0154,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK,06/04/2025,T1,PV,9,6,4,3,7,"1 flower stem, not elongated, 3 florets",L7,0.077,1.66,Leaf_scan,61,40625,HR.040625.0061.sig,separate wet chem demography collected,0.0193,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,1,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L1,0.124,2.7,Leaf_scan,62,40625,HR.040625.0062.sig,separate wet chem demography collected,0.0194,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,2,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L2,0.185,4.5,Leaf_scan,63,40625,HR.040625.0063.sig,separate wet chem demography collected,0.0303,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,3,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L3,0.225,5.2,Leaf_scan,64,40625,HR.040625.0064.sig,separate wet chem demography collected,0.0446,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,4,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L4,0.271,8.5,Leaf_scan,65,40625,HR.040625.0065.sig,separate wet chem demography collected,0.0542,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,5,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L5,0.191,4.7,Leaf_scan,66,40625,HR.040625.0066.sig,separate wet chem demography collected,0.0337,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,6,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L6,0.267,7.5,Leaf_scan,67,40625,HR.040625.0067.sig,separate wet chem demography collected,0.0513,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,7,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L7,0.178,4.6,Leaf_scan,68,40625,HR.040625.0068.sig,separate wet chem demography collected,0.0348,Exhaustive sampling of individual,notebook,,,,
Wytham,NPK_DIST,06/04/2025,T1,PV,10,7,7,4,8,"3 flower stems, not elongated, 21 florets total (12, 5, 4)",L8,0.119,3.1,Leaf_scan,70,40625,HR.040625.0070.sig,separate wet chem demography collected,0.0239,Exhaustive sampling of individual,notebook,,,,
