Site,Treatment,Block,Plot_nos,Individual_nos,Species,Date,Time_point,Survival,SLA,LMA,LDMC,Height,Width_1,Width_2,,Leaves,Flower,RS,Seed,Notes_1,Notes_2,,Phenological stage,,R/N-R
Wytham,CONT,C,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,C,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,D,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,D,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,E,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,E,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,A,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,B,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,B,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,C,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,C,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,D,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,2 x SH (5 x IFS; 4 x IFS),,,,4,,Reproductive
Wytham,DIST,D,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,1 x SH (8 x IFS),,,,4,,Reproductive
Wytham,DIST,E,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,E,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,DIST,E,NA,3,HN,03/06/2025,June,yes,,,,19,0,0,,None,None,,1 x SH (1 x IF),,,,2,,Reproductive
Wytham,DIST,E,NA,4,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,A,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,A,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,B,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,B,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,D,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,D,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,E,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK,E,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,HN,03/06/2025,June,yes,,,,13,0,0,,None,None,,1 x SH (3 x IFS),,,,2,,Reproductive
Wytham,NPK_DIST,C,NA,2,HN,03/06/2025,June,yes,,,,12,0,0,,None,None,,1 x SH (2 x IFS),,,,2,,Reproductive
Wytham,NPK_DIST,D,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,HN,03/06/2025,June,yes,,,,Dead,Dead,Dead,,Dead,Dead,,1 x SH (6 x IFS),,,,4,,Reproductive
Wytham,NPK_DIST,E,NA,1,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,HN,03/06/2025,June,no,,,,Dead,Dead,Dead,,Dead,Dead,,None,,,,4,,Non-reproductive
Wytham,CONT,A,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,A,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,C,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,C,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,D,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,D,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,E,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,E,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,B,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,B,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,C,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,C,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,D,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,D,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,3,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,E,NA,4,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,A,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,A,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,B,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,B,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,D,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,D,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,E,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,E,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,HN,26/06/025,July,no,,,,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,CONT,A,NA,1,BP,14/04/2025,April,yes,17.08609272,0.058527132,400,7,17,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,BP,14/04/2025,April,yes,14.56647399,0.068650794,422.2222222,5,22,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,BP,14/04/2025,April,yes,17.43589744,0.057352941,395.6521739,8,70,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,BP,14/04/2025,April,yes,12.37373737,0.080816327,405.7142857,7,20,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,BP,14/04/2025,April,yes,16.14457831,0.061940299,509.0909091,10,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,BP,14/04/2025,April,yes,19.72222222,0.050704225,424.137931,8,80,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,D,NA,1,BP,14/04/2025,April,yes,12.31578947,0.081196581,381.3953488,10,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,D,NA,2,BP,14/04/2025,April,yes,12.74725275,0.078448276,333.3333333,10,80,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,E,NA,1,BP,14/04/2025,April,yes,18.52112676,0.053992395,416.6666667,12,80,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,E,NA,2,BP,14/04/2025,April,yes,14.96428571,0.066825776,487.804878,8,20,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,A,NA,1,BP,14/04/2025,April,yes,20.36585366,0.049101796,324.2424242,9,58,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,A,NA,2,BP,14/04/2025,April,yes,19.3902439,0.051572327,472.2222222,5,53,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,B,NA,1,BP,14/04/2025,April,yes,15.70833333,0.063660477,458.3333333,12,50,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,B,NA,2,BP,14/04/2025,April,yes,23.68,0.04222973,422.6415094,10,10,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,C,NA,1,BP,14/04/2025,April,yes,9.3,0.107526882,375.308642,6,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,C,NA,2,BP,14/04/2025,April,yes,10.96573209,0.091193182,427.5,4,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,D,NA,1,BP,14/04/2025,April,yes,17.29411765,0.057823129,434.6153846,9,90,NA,,NA,None,,None,width_1 = area,T3 flowering heads eaten,,0,,Non-reproductive
Wytham,DIST,D,NA,2,BP,14/04/2025,April,yes,21.27272727,0.047008547,390.2777778,10,70,NA,,NA,None,,None,width_1 = area,T3 flowering heads eaten,,0,,Non-reproductive
Wytham,DIST,E,NA,1,BP,14/04/2025,April,yes,12.58928571,0.079432624,446.5116279,10,25,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,DIST,E,NA,2,BP,14/04/2025,April,yes,8.552631579,0.116923077,453.4246575,9,90,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,BP,14/04/2025,April,yes,6.432748538,0.155454545,447.761194,4,28,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,BP,14/04/2025,April,yes,12.92035398,0.07739726,432.3529412,6,NA,NA,,NA,None,,None,width_1 = area,plant area missed in T1,,0,,Non-reproductive
Wytham,NPK,B,NA,1,BP,14/04/2025,April,yes,8.790035587,0.113765182,384,8,80,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,B,NA,2,BP,14/04/2025,April,yes,11.66666667,0.085714286,412.7272727,12,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,C,NA,1,BP,14/04/2025,April,yes,11.63141994,0.085974026,369.2307692,12,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,C,NA,2,BP,14/04/2025,April,yes,12.63333333,0.079155673,375,8,35,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,D,NA,1,BP,14/04/2025,April,yes,12.92517007,0.077368421,388.1355932,10,30,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,D,NA,2,BP,14/04/2025,April,yes,14.73958333,0.067844523,518.1818182,8,40,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,E,NA,1,BP,14/04/2025,April,yes,15.99118943,0.062534435,370.9090909,13,40,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK,E,NA,2,BP,14/04/2025,April,yes,15.90277778,0.062882096,409.2592593,8,20,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,BP,14/04/2025,April,yes,17.37777778,0.057544757,378.2608696,16,NA,NA,,NA,None,,None,width_1 = area,plant area missed in T1,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,BP,14/04/2025,April,yes,11.61572052,0.086090226,,13,NA,NA,,NA,None,,None,width_1 = area,plant area missed in T1,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,BP,14/04/2025,April,yes,16.05263158,0.062295082,,12,80,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,BP,14/04/2025,April,yes,16.66666667,0.06,,12,70,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,1,BP,14/04/2025,April,yes,14.47963801,0.0690625,,10,70,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,2,BP,14/04/2025,April,yes,12.98850575,0.07699115,,7,20,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,BP,14/04/2025,April,yes,,,,11,50,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,BP,14/04/2025,April,yes,,,,7,30,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,BP,14/04/2025,April,yes,,,,11,20,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,BP,14/04/2025,April,yes,,,,4,25,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,BP,14/04/2025,April,yes,,,,3,NA,NA,,NA,None,,None,width_1 = area,plant area missed in T1,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,BP,14/04/2025,April,yes,,,,7,NA,NA,,NA,None,,None,width_1 = area,plant area missed in T1,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,BP,14/04/2025,April,yes,,,,6,30,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,BP,14/04/2025,April,yes,,,,6,50,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,BP,14/04/2025,April,yes,,,,10,30,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,BP,14/04/2025,April,yes,,,,9,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,BP,14/04/2025,April,yes,,,,6,70,NA,,NA,None,,None,width_1 = area,T4 seed heads eaten,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,BP,14/04/2025,April,yes,,,,5,50,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,BP,14/04/2025,April,yes,,,,8,50,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,2,BP,14/04/2025,April,yes,,,,9,75,NA,,NA,None,,None,width_1 = area,,,0,,Non-reproductive
Wytham,CONT,A,NA,1,BP,07/05/2025,May,yes,18.88157895,0.052961672,407.1428571,15,20,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,BP,07/05/2025,May,yes,24.37662338,0.041022909,471.4285714,9,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,BP,07/05/2025,May,yes,13.42322097,0.074497768,485.4545455,11,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,BP,07/05/2025,May,yes,22.20720721,0.045030426,421.5189873,12,20,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,BP,07/05/2025,May,yes,15.95948435,0.062658666,402.2222222,14,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,BP,07/05/2025,May,yes,16.6796875,0.059953162,457.1428571,14,75,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,1,BP,07/05/2025,May,yes,16.90237467,0.059163284,425.8426966,21,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,D,NA,2,BP,07/05/2025,May,yes,12.04421769,0.083027393,466.6666667,17,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,1,BP,07/05/2025,May,yes,25.2244898,0.039644013,544.4444444,15,75,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,2,BP,07/05/2025,May,yes,27.78417266,0.035991714,375.6756757,11,20,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,1,BP,07/05/2025,May,yes,21.64039409,0.046209879,422.9166667,13,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,2,BP,07/05/2025,May,yes,17.06598985,0.058596074,458.1395349,12,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,1,BP,07/05/2025,May,yes,19.92008639,0.050200585,389.0756303,13,25,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,2,BP,07/05/2025,May,yes,22.07253886,0.045305164,419.5652174,13,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,1,BP,07/05/2025,May,yes,15.004662,0.066645953,397.2222222,10,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,2,BP,07/05/2025,May,yes,14.81769437,0.067486883,388.5416667,8,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,1,BP,07/05/2025,May,yes,13.04021448,0.076685855,409.8901099,15,90,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,2,BP,07/05/2025,May,yes,12.73854447,0.078501904,403.2608696,9,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,1,BP,07/05/2025,May,yes,14.66576819,0.068185995,353.3333333,11,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,2,BP,07/05/2025,May,yes,21.72609819,0.046027593,379.4117647,14,90,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,BP,07/05/2025,May,yes,19.29568106,0.051825069,345.9770115,10,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,BP,07/05/2025,May,yes,19.05179283,0.052488499,339.1891892,12,50,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,1,BP,07/05/2025,May,yes,26.12676056,0.038274933,355,13,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,2,BP,07/05/2025,May,yes,18.55448718,0.053895319,405.1948052,16,75,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,1,BP,07/05/2025,May,yes,21.59701493,0.046302695,432.2580645,17,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,2,BP,07/05/2025,May,yes,23,0.043478261,347.3684211,11,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,1,BP,07/05/2025,May,yes,15.06363636,0.066385033,366.6666667,16,25,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,2,BP,07/05/2025,May,yes,23.68478261,0.042221202,383.3333333,17,25,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,1,BP,07/05/2025,May,yes,17.94293478,0.055732243,383.3333333,19,40,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,2,BP,07/05/2025,May,yes,16.46997389,0.06071655,403.1578947,12,25,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,BP,07/05/2025,May,yes,15.66197183,0.063848921,380.3571429,23,40,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,BP,07/05/2025,May,yes,23.85611511,0.041917973,330.952381,22,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,BP,07/05/2025,May,yes,17.70491803,0.056481481,373.4693878,20,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,BP,07/05/2025,May,yes,20.26968504,0.049334758,376.2962963,21,75,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,1,BP,07/05/2025,May,yes,27.7755611,0.036002873,401,15,50,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,C,NA,2,BP,07/05/2025,May,yes,33.96178344,0.029444861,320.4081633,12,40,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,BP,07/05/2025,May,yes,,,,14,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,BP,07/05/2025,May,yes,,,,20,50,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,BP,07/05/2025,May,yes,,,,15,25,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,E,NA,2,BP,07/05/2025,May,yes,,,,8,30,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,BP,07/05/2025,May,yes,,,,8,80,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,BP,07/05/2025,May,yes,,,,12,40,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,BP,07/05/2025,May,yes,,,,6,20,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,BP,07/05/2025,May,yes,,,,7,70,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,BP,07/05/2025,May,yes,,,,12,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,C,NA,2,BP,07/05/2025,May,yes,,,,11,60,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,1,BP,07/05/2025,May,yes,,,,9,50,NA,,NA,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,D,NA,2,BP,07/05/2025,May,yes,,,,10,70,NA,,NA,None,,None,,,,0,,Non-reproductive
